objekt_id,breitengrad,laengengrad,gemeindebezirk_code,gemeindebezirk_bisher,gemeindebezirk_polygon,zaehlgebiet_code,zaehlbezirk_code,sub_district_code,prognoseregion_code,gebietstyp_code,gebietstyp,aggregierter_gebietstyp_code,aggregierter_gebietstyp,zuordnungsmethode,geometrie_datenstand,anzahl_polygon_treffer,grenzfall,grenznah_unter_1m,grenzdistanz_meter,bezirk_konsistent,zaehlbezirk_konsistent,qualitaetsstatus
18961,48.147889,16.320277,23,23,23,23044,2304,92304,23B,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,69.240,1,1,eindeutig_zugeordnet
18962,48.195299,16.297914,14,14,14,14044,1404,91404,14C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,26.934,1,1,eindeutig_zugeordnet
18963,48.183070,16.407173,11,11,11,11021,1102,91102,11A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,13.399,1,1,eindeutig_zugeordnet
18964,48.235624,16.388589,20,20,20,20027,2002,92002,20C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.368,1,1,eindeutig_zugeordnet
18965,48.225962,16.421074,22,22,22,22114,2211,92211,22F,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,64.410,1,1,eindeutig_zugeordnet
18966,48.201216,16.351111,7,7,7,07021,0702,90702,7A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,43.010,1,1,eindeutig_zugeordnet
18967,48.223059,16.339171,18,18,18,18034,1803,91803,18B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,62.416,1,1,eindeutig_zugeordnet
18968,48.213893,16.338157,16,16,16,16013,1601,91601,16A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,26.321,1,1,eindeutig_zugeordnet
18719,48.188113,16.327596,15,15,15,15056,1505,91505,15C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,20.947,1,1,eindeutig_zugeordnet
18720,48.198554,16.308563,14,14,14,14020,1402,91402,14A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.692,1,1,eindeutig_zugeordnet
18721,48.215112,16.327411,17,17,17,17026,1702,91702,17A,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,59.647,1,1,eindeutig_zugeordnet
18718,48.180530,16.375250,10,10,10,10042,1004,91004,10D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,38.036,1,1,eindeutig_zugeordnet
18722,48.167788,16.382984,10,10,10,10231,1023,91023,10C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,77.824,1,1,eindeutig_zugeordnet
18723,48.241614,16.380373,20,20,20,20076,2007,92007,20B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,58.922,1,1,eindeutig_zugeordnet
18724,48.195267,16.406914,3,3,3,03066,0306,90306,3D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,17.500,1,1,eindeutig_zugeordnet
18725,48.198846,16.342846,7,7,7,07033,0703,90703,7A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,19.124,1,1,eindeutig_zugeordnet
18726,48.247508,16.375328,20,20,20,20012,2001,92001,20A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,17.994,1,1,eindeutig_zugeordnet
18799,48.253280,16.343524,19,19,19,19051,1905,91905,19C,H,Cottages,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,97.315,1,1,eindeutig_zugeordnet
18800,48.187511,16.326538,15,15,15,15056,1505,91505,15C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,77.374,1,1,eindeutig_zugeordnet
18801,48.201703,16.263048,14,14,14,14104,1410,91410,14E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,95.562,1,1,eindeutig_zugeordnet
18887,48.194429,16.404713,3,3,3,03065,0306,90306,3D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,96.739,1,1,eindeutig_zugeordnet
18888,48.191803,16.343349,6,6,6,06038,0603,90603,6A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.811,1,1,eindeutig_zugeordnet
18889,48.209335,16.215303,14,14,14,14122,1412,91412,14E,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,65.148,1,1,eindeutig_zugeordnet
18890,48.213353,16.321355,16,16,16,16044,1604,91604,16C,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,7.409,1,1,eindeutig_zugeordnet
18891,48.174692,16.280682,13,13,13,13092,1309,91309,13C,T,Reihenhäuser,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,37.660,1,1,eindeutig_zugeordnet
18946,48.169437,16.380972,10,10,10,10230,1023,91023,10C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.467,1,1,eindeutig_zugeordnet
18947,48.196206,16.313260,14,14,14,14024,1402,91402,14A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.411,1,1,eindeutig_zugeordnet
18948,48.172929,16.346118,12,12,12,12034,1203,91203,12D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,65.497,1,1,eindeutig_zugeordnet
18949,48.144090,16.352380,23,23,23,23181,2318,92318,23A,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,172.220,1,1,eindeutig_zugeordnet
18950,48.173173,16.292611,13,13,13,13072,1307,91307,13A,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,121.953,1,1,eindeutig_zugeordnet
18727,48.273002,16.357572,19,19,19,19010,1901,91901,19A,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,95.204,1,1,eindeutig_zugeordnet
18728,48.157549,16.287921,13,13,13,13084,1308,91308,13C,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,51.598,1,1,eindeutig_zugeordnet
18729,48.192955,16.343144,6,6,6,06035,0603,90603,6A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,68.115,1,1,eindeutig_zugeordnet
18730,48.167605,16.380035,10,10,10,10032,1003,91003,10C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,81.907,1,1,eindeutig_zugeordnet
18731,48.153376,16.396262,10,10,10,10160,1016,91016,10J,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,37.416,1,1,eindeutig_zugeordnet
18802,48.168880,16.423621,11,11,11,11130,1113,91113,11C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,10.301,1,1,eindeutig_zugeordnet
18803,48.190144,16.335061,15,15,15,15038,1503,91503,15C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.215,1,1,eindeutig_zugeordnet
18804,48.156672,16.453343,11,11,11,11100,1110,91110,11E,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,305.060,1,1,eindeutig_zugeordnet
18805,48.239695,16.365697,20,20,20,20041,2004,92004,20A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,91.781,1,1,eindeutig_zugeordnet
18806,48.262002,16.401960,21,21,21,21213,2121,92121,21G,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,13.480,1,1,eindeutig_zugeordnet
18807,48.219534,16.330274,17,17,17,17020,1702,91702,17A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,6.684,1,1,eindeutig_zugeordnet
18892,48.175598,16.404317,11,11,11,11040,1104,91104,11B,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,101.646,1,1,eindeutig_zugeordnet
18893,48.198600,16.405234,3,3,3,03103,0310,90310,3D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,5.602,1,1,eindeutig_zugeordnet
18894,48.143640,16.284297,23,23,23,23101,2310,92310,23D,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,136.348,1,1,eindeutig_zugeordnet
18645,48.276965,16.409628,21,21,21,21100,2110,92110,21B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.684,1,1,eindeutig_zugeordnet
18646,48.195370,16.350564,6,6,6,06032,0603,90603,6A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,29.421,1,1,eindeutig_zugeordnet
18647,48.205454,16.304984,16,16,16,16074,1607,91607,16D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,79.390,1,1,eindeutig_zugeordnet
18648,48.228160,16.446389,22,22,22,22152,2215,92215,22E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,66.949,1,1,eindeutig_zugeordnet
18649,48.200045,16.400286,3,3,3,03101,0310,90310,3D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,14.213,1,1,eindeutig_zugeordnet
18650,48.148604,16.305514,23,23,23,23190,2319,92319,23G,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,68.462,1,1,eindeutig_zugeordnet
18732,48.223115,16.307751,17,17,17,17030,1703,91703,17B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.969,1,1,eindeutig_zugeordnet
18733,48.195878,16.363967,4,4,4,04031,0403,90403,4A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,29.821,1,1,eindeutig_zugeordnet
18734,48.250080,16.437042,22,22,22,22090,2209,92209,22G,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,35.158,1,1,eindeutig_zugeordnet
18735,48.203628,16.400248,2,2,2,02063,0206,90206,2D,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.667,1,1,eindeutig_zugeordnet
18808,48.238086,16.448754,22,22,22,22151,2215,92215,22E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,34.356,1,1,eindeutig_zugeordnet
18809,48.166192,16.364463,10,10,10,10106,1010,91010,10F,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,45.445,1,1,eindeutig_zugeordnet
18810,48.222753,16.334141,17,17,17,17012,1701,91701,17A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,85.974,1,1,eindeutig_zugeordnet
18811,48.209610,16.340900,8,8,8,08035,0803,90803,8A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.042,1,1,eindeutig_zugeordnet
18812,48.214803,16.308565,16,16,16,16066,1606,91606,16D,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,12.395,1,1,eindeutig_zugeordnet
18813,48.227699,16.359403,9,9,9,09015,0901,90901,9A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,33.030,1,1,eindeutig_zugeordnet
18814,48.174952,16.405191,11,11,11,11040,1104,91104,11B,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,33.185,1,1,eindeutig_zugeordnet
18898,48.234019,16.349668,19,19,19,19049,1904,91904,19B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,26.384,1,1,eindeutig_zugeordnet
18899,48.199694,16.390889,3,3,3,03096,0309,90309,3B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,45.668,1,1,eindeutig_zugeordnet
18895,48.228199,16.358689,9,9,9,09015,0901,90901,9A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,39.378,1,1,eindeutig_zugeordnet
18896,48.170677,16.348014,10,10,10,10092,1009,91009,10E,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,131.098,1,1,eindeutig_zugeordnet
18897,48.132011,16.282231,23,23,23,23113,2311,92311,23E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,77.020,1,1,eindeutig_zugeordnet
18651,48.169113,16.361604,10,10,10,10103,1010,91010,10F,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,30.616,1,1,eindeutig_zugeordnet
18652,48.188618,16.333629,15,15,15,15039,1503,91503,15C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,59.359,1,1,eindeutig_zugeordnet
18653,48.186990,16.356287,5,5,5,05035,0503,90503,5C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,60.384,1,1,eindeutig_zugeordnet
18654,48.184958,16.298197,13,13,13,13023,1302,91302,13A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,41.774,1,1,eindeutig_zugeordnet
18738,48.244131,16.334106,19,19,19,19081,1908,91908,19C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,76.355,1,1,eindeutig_zugeordnet
18739,48.180628,16.413228,11,11,11,11022,1102,91102,11A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.849,1,1,eindeutig_zugeordnet
18740,48.183235,16.345177,12,12,12,12023,1202,91202,12A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,57.025,1,1,eindeutig_zugeordnet
18736,48.225200,16.388640,2,2,2,02020,0202,90202,2B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,8.358,1,1,eindeutig_zugeordnet
18737,48.252001,16.403951,21,21,21,21261,2126,92126,21D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,173.596,1,1,eindeutig_zugeordnet
18741,48.217519,16.349377,9,9,9,09034,0903,90903,9B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,1.897,1,1,eindeutig_zugeordnet
18815,48.189538,16.391012,3,3,3,03048,0304,90304,3C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,11.944,1,1,eindeutig_zugeordnet
18816,48.222109,16.399351,2,2,2,02072,0207,90207,2E,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,3.339,1,1,eindeutig_zugeordnet
18817,48.197057,16.298793,14,14,14,14044,1404,91404,14C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,49.774,1,1,eindeutig_zugeordnet
18818,48.167881,16.367537,10,10,10,10108,1010,91010,10F,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,24.937,1,1,eindeutig_zugeordnet
18819,48.189345,16.345606,6,6,6,06027,0602,90602,6A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.104,1,1,eindeutig_zugeordnet
18820,48.222718,16.374791,2,2,2,02033,0203,90203,2C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,9.143,1,1,eindeutig_zugeordnet
18821,48.179027,16.409709,11,11,11,11031,1103,91103,11B,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,18.138,1,1,eindeutig_zugeordnet
18900,48.151194,16.378868,10,10,10,10143,1014,91014,10I,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,97.338,1,1,eindeutig_zugeordnet
18901,48.149881,16.308109,23,23,23,23190,2319,92319,23G,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,59.378,1,1,eindeutig_zugeordnet
18902,48.226801,16.309141,17,17,17,17041,1704,91704,17C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,63.477,1,1,eindeutig_zugeordnet
18903,48.233781,16.374225,20,20,20,20031,2003,92003,20D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.531,1,1,eindeutig_zugeordnet
18904,48.227724,16.331279,18,18,18,18030,1803,91803,18B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,30.598,1,1,eindeutig_zugeordnet
18905,48.172631,16.390774,10,10,10,10028,1002,91002,10B,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,90.421,1,1,eindeutig_zugeordnet
18906,48.199120,16.379730,3,3,3,03035,0303,90303,3B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,10.575,1,1,eindeutig_zugeordnet
18907,48.206130,16.350845,7,7,7,07010,0701,90701,7A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.658,1,1,eindeutig_zugeordnet
18908,48.248985,16.341138,19,19,19,19050,1905,91905,19C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,78.661,1,1,eindeutig_zugeordnet
18655,48.243774,16.382160,20,20,20,20073,2007,92007,20B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,96.640,1,1,eindeutig_zugeordnet
18656,48.162865,16.319301,12,12,12,12104,1210,91210,12D,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,75.023,1,1,eindeutig_zugeordnet
18657,48.156199,16.393493,10,10,10,10160,1016,91016,10J,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,34.625,1,1,eindeutig_zugeordnet
18658,48.251892,16.402417,21,21,21,21261,2126,92126,21D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,128.803,1,1,eindeutig_zugeordnet
18659,48.144743,16.285402,23,23,23,23101,2310,92310,23D,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,115.608,1,1,eindeutig_zugeordnet
18742,48.189626,16.375822,4,4,4,04026,0402,90402,4B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,116.861,1,1,eindeutig_zugeordnet
18743,48.160923,16.312106,12,12,12,12105,1210,91210,12D,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,103.077,1,1,eindeutig_zugeordnet
18744,48.194554,16.363986,4,4,4,04033,0403,90403,4A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,76.656,1,1,eindeutig_zugeordnet
18745,48.141944,16.283394,23,23,23,23101,2310,92310,23D,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.357,1,1,eindeutig_zugeordnet
18746,48.179063,16.321472,12,12,12,12065,1206,91206,12C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,58.082,1,1,eindeutig_zugeordnet
