Hauptwohnsitzbevoelkerung nach Wohnungen in den 250 Zaehlbezirken in Wien - Registerzaehlung 2021 | Population with main resisidence by housing in 250 sub-districts in Vienna - Census 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;WHG_WSA_TOTAL;WHG_POP_TOTAL;HAR_1;HAR_2;WHG_NOC_0;WHG_NOC_1;WHG_NOC_2;WHG_NOC_3;WHG_NOC_4;WHG_RECHTSVERH_0;WHG_RECHTSVERH_1;WHG_RECHTSVERH_2;WHG_RECHTSVERH_3;WHG_RECHTSVERH_4;WHG_NOR_0;WHG_NOR_1;WHG_NOR_2;WHG_NOR_3;WHG_NOR_4;WHG_NTZFL_0;WHG_NTZFL_1;WHG_NTZFL_2;WHG_NTZFL_3;WHG_NTZFL_4;WHG_NTZFL_5;WHG_DRM_0;WHG_DRM_1;WHG_DRM_2;WHG_DRM_3;WHG_DRM_4;WHG_DRM_5;WHG_DRM_6;WHG_DRM_7;WHG_DRM_8;WHG_DFS_0;WHG_DFS_1;WHG_DFS_2;WHG_DFS_3;WHG_DFS_4;WHG_DFS_5;WHG_DFS_6;WHG_DFS_7;WHG_DFS_8;WHG_AUSST_0;WHG_AUSST_1;WHG_AUSST_2;WHG_AUSST_3;WHG_AUSST_4;OBJ_BAUP_1;OBJ_BAUP_2;OBJ_BAUP_3;OBJ_BAUP_4;OBJ_BAUP_5;OBJ_BAUP_6;OBJ_BAUP_7;OBJ_BAUP_8;OBJ_BAUP_9;DEM_GESCHL_1;DEM_GESCHL_2;DEM_GEBSTAAT_1;DEM_GEBSTAAT_2;DEM_GEBSTAAT_3;DEM_GEBSTAAT_4;DEM_GEBSTAAT_5;DEM_GEBSTAAT_6;DEM_FAMST_1;DEM_FAMST_2;DEM_FAMST_3;DEM_FAMST_4;EDU_HAB_NAT_0;EDU_HAB_NAT_1;EDU_HAB_NAT_2;EDU_HAB_NAT_3;ERW_STATUS_1;ERW_STATUS_2;ERW_STATUS_3;ERW_STATUS_4;ERW_STATUS_5;ERW_STATUS_6;AST_OENACE_1;AST_OENACE_2;AST_OENACE_3;AST_OENACE_4;AST_OENACE_5;HST_1;HST_2;HST_3;HST_4;HST_5;REF_DATE
AT1;AT13;AT130;91600;91609;2679;5762;5741;21;1;1151;1660;2426;524;350;1490;1387;2334;201;350;136;314;4052;910;350;260;589;1803;1643;1117;350;81;495;899;603;870;921;350;1193;350;25;199;343;1229;1023;1327;702;564;350;5341;57;6;8;415;457;625;1210;391;831;640;250;943;2653;3109;4856;219;257;135;45;250;2315;2469;488;490;777;1406;1656;1923;2652;106;777;1641;249;337;4;241;2493;11;3013;4078;1355;328;1;0;20211031
AT1;AT13;AT130;91600;91610;5028;10103;10096;7;6;2389;2784;4147;777;66;232;629;8603;573;66;1475;1819;6342;401;66;3338;2413;3340;769;177;66;645;2377;2403;738;1182;1341;178;1173;66;658;1837;1815;2338;1487;1278;428;196;66;8714;1228;0;95;7848;1153;360;0;419;160;82;0;81;5353;4750;4350;471;1484;1737;685;1376;5166;3571;427;939;1379;5083;1988;1653;4809;858;1379;1455;389;1213;12;912;4560;36;4583;6517;3521;59;6;0;20211031
AT1;AT13;AT130;91700;91701;5694;10815;10803;12;3;2827;3186;4307;492;39;391;1186;8649;550;39;1049;1788;7265;674;39;2424;2264;4075;1730;283;39;403;1874;2401;816;1366;1774;343;1799;39;373;1211;1604;2465;1915;2027;757;424;39;9804;914;0;58;6475;248;687;337;1077;847;169;262;713;5322;5493;6181;633;1282;1322;320;1077;5727;3725;416;947;1356;4059;2582;2818;5686;619;1356;1682;490;982;17;734;5454;32;4578;6907;3878;27;3;0;20211031
AT1;AT13;AT130;91700;91702;7283;14631;14617;14;6;3470;3960;6017;1178;139;379;1506;11862;745;139;1090;2564;10122;716;139;2608;3396;6127;1971;390;139;618;3058;3229;1181;1727;2094;330;2255;139;533;1900;2215;3558;2398;2312;1023;553;139;13558;910;5;19;6806;926;1489;1264;1514;1516;254;165;697;7293;7338;7613;947;1673;1811;559;2028;8023;4769;606;1233;1925;5957;3435;3314;7127;1022;1925;2184;787;1586;15;986;6926;64;6640;9470;5030;125;6;0;20211031
AT1;AT13;AT130;91700;91703;8745;17530;17519;11;2;4225;4804;7193;1306;403;332;1951;14121;723;403;1349;2689;12071;1018;403;3284;4021;7026;2469;327;403;682;3144;3665;1560;2164;2640;463;2809;403;700;2026;2559;4333;2786;2958;1217;548;403;15914;1149;0;64;7466;2542;1226;1745;1315;1576;405;748;507;8748;8782;10210;781;1907;2316;561;1755;8930;6062;830;1708;2360;7409;4176;3585;8409;1195;2360;3105;801;1660;19;1259;8101;62;8089;11588;5548;392;2;0;20211031
AT1;AT13;AT130;91700;91704;1746;3954;3940;14;2;698;1094;1749;411;247;1400;577;1606;124;247;197;309;2455;746;247;263;423;1319;994;708;247;113;502;741;336;566;524;182;743;247;52;188;337;906;676;792;412;344;247;3591;67;31;18;229;381;426;513;242;965;320;168;710;1767;2187;3151;215;179;150;35;224;1644;1641;343;326;574;1189;1030;1161;1703;105;574;1093;184;295;2;153;1634;12;2153;2868;851;233;2;0;20211031
AT1;AT13;AT130;91700;91705;3003;6467;6460;7;0;1190;1840;3066;371;7;1791;1198;3255;216;7;262;443;4577;1178;7;454;944;2192;1693;1177;7;115;980;1227;638;904;931;382;1283;7;104;459;740;1453;1038;1347;681;638;7;6240;157;46;17;656;688;1436;1212;680;459;365;259;712;3109;3358;5004;264;385;236;91;487;2917;2669;331;550;1053;1722;1682;2010;2991;270;1053;1386;312;455;8;263;2939;19;3238;4998;1469;0;0;0;20211031
AT1;AT13;AT130;91700;91706;1180;2572;2565;7;1;488;692;1209;182;71;863;583;953;102;71;146;234;1657;464;71;215;343;609;777;557;71;74;301;464;305;328;394;174;461;71;51;155;239;478;469;570;289;250;71;2390;78;14;19;303;167;588;238;438;273;159;21;385;1225;1347;1890;161;159;102;14;246;1184;1048;135;205;427;644;673;828;1135;95;427;542;129;244;5;95;1116;8;1348;1935;572;64;1;0;20211031
AT1;AT13;AT130;91800;91801;1020;2249;2240;9;1;438;502;1139;169;27;330;635;1086;171;27;22;85;1469;646;27;38;148;542;708;786;27;8;267;335;261;332;377;133;509;27;5;50;184;416;400;529;279;359;27;2173;46;0;3;854;106;442;393;187;153;70;27;17;1019;1230;1587;233;127;36;18;248;1159;802;131;157;402;309;511;1027;1060;30;402;355;152;250;2;49;1031;6;1161;1632;598;18;1;0;20211031
AT1;AT13;AT130;91800;91802;7190;13999;13993;6;3;3524;3934;5858;680;285;457;1960;10547;750;285;524;1534;10065;1591;285;1423;2225;4937;3883;1246;285;250;1636;2335;1608;1942;2325;653;2965;285;213;924;1228;3088;2619;3014;1439;1189;285;12827;878;3;6;9909;1183;548;813;657;390;65;154;280;6517;7482;9377;1217;990;722;215;1478;7668;4623;644;1064;1791;3084;3769;5355;7179;566;1791;2314;945;1204;28;546;7055;50;6320;9153;4579;264;3;0;20211031
AT1;AT13;AT130;91800;91803;8089;15099;15086;13;2;4199;4372;5750;776;194;452;1820;11710;923;194;1137;2420;10436;912;194;2670;3634;5723;2272;606;194;461;2430;3108;1114;2109;2401;423;2859;194;368;1495;1924;3522;2717;2982;1225;672;194;13831;1020;3;51;8637;1448;1195;827;1025;767;186;418;596;7245;7854;9044;1176;1606;1288;292;1693;8604;4646;554;1295;1802;4697;3777;4823;7955;829;1802;2198;886;1429;13;814;7784;55;6433;9274;5648;175;2;0;20211031
AT1;AT13;AT130;91800;91804;5059;9468;9451;17;8;2611;2628;3867;354;28;788;1674;6516;462;28;430;1231;6687;1092;28;1172;1730;3320;2233;985;28;195;1089;1719;1036;1275;1544;455;2127;28;147;541;1047;2190;1756;1985;963;811;28;9084;338;3;15;3964;1298;1577;757;642;313;310;145;462;4479;4989;6825;639;649;393;104;858;4813;3218;526;911;1238;2429;2516;3285;4619;388;1238;1898;500;825;15;353;4583;22;4495;6320;3129;11;8;0;20211031
AT1;AT13;AT130;91800;91805;4314;9967;9936;31;2;1738;2404;4799;1024;584;1867;2537;4541;438;584;164;564;6485;2170;584;377;730;2845;2915;2516;584;78;1041;1690;1251;1334;1339;595;2055;584;50;349;683;2040;1836;2045;1155;1225;584;9235;126;7;15;1523;882;1234;1477;1501;1174;631;180;1365;4462;5505;7189;679;575;248;70;1206;4572;3985;671;739;1629;2008;2454;3876;4412;214;1629;2054;650;1008;19;287;4256;32;5373;7320;2092;553;2;0;20211031
AT1;AT13;AT130;91900;91901;3069;6318;6297;21;0;1406;1702;2791;419;99;1060;1328;3462;369;99;227;560;4275;1157;99;364;1115;1754;1690;1296;99;95;819;1075;667;886;994;344;1339;99;58;386;500;1447;1075;1383;690;680;99;6054;151;7;7;1342;252;1248;794;1074;495;284;139;690;2930;3388;4476;411;468;225;80;658;2886;2442;420;570;916;1631;1692;2079;2876;246;916;1339;296;645;20;255;2814;18;3211;4530;1713;75;0;0;20211031
AT1;AT13;AT130;91900;91902;5001;9755;9735;20;11;2522;2938;3398;886;428;67;618;8220;422;428;582;1258;7157;330;428;1295;2896;4025;998;113;428;257;1554;1916;740;1356;1546;229;1729;428;249;982;1400;2377;1463;1811;702;343;428;9023;304;0;0;1180;2739;2287;887;1344;822;302;0;194;4616;5139;6052;334;922;732;302;1413;4525;3312;782;1136;1218;4376;2496;1665;3989;639;1218;2521;351;1037;8;501;4005;34;5207;6160;3176;408;11;0;20211031
AT1;AT13;AT130;91900;91903;298;828;828;0;0;345;178;84;221;435;3;40;327;23;435;105;115;165;8;435;143;86;131;31;2;435;6;39;118;24;24;103;4;75;435;7;23;10;106;72;114;38;23;435;393;0;0;0;0;97;0;1;45;0;186;0;499;411;417;266;72;137;60;14;279;590;149;15;74;29;195;347;257;417;37;29;60;189;96;1;31;418;3;375;220;387;221;0;0;20211031
AT1;AT13;AT130;91900;91904;7254;14178;14157;21;14;3628;3952;5611;973;363;416;2048;10569;782;363;704;1705;9989;1417;363;1548;2369;5398;3134;1366;363;245;1965;2589;1403;1871;2364;556;2822;363;162;1042;1601;2940;2643;2957;1438;1032;363;13304;511;0;0;4744;1706;3025;1669;892;966;552;184;440;6744;7434;9049;1012;1225;699;265;1928;7470;4612;723;1373;1828;4174;3788;4388;6778;717;1828;2552;917;1386;23;614;6721;50;6770;9153;4669;342;14;0;20211031
AT1;AT13;AT130;91900;91905;3624;7595;7590;5;2;1724;1916;3202;751;354;623;1383;4951;284;354;395;755;4799;1292;354;663;1383;2227;1577;1391;354;137;876;1484;807;940;1116;364;1517;354;79;561;683;1638;1368;1438;706;768;354;7116;124;0;1;925;617;2900;723;720;273;283;187;967;3577;4018;5015;550;576;312;100;1042;3606;2748;526;715;1131;2159;1981;2324;3225;318;1131;1577;371;973;13;271;3197;29;4085;5161;2090;342;2;0;20211031
AT1;AT13;AT130;91900;91906;2394;5357;5323;34;0;985;1326;2597;449;98;1241;1178;2505;335;98;125;237;3367;1530;98;190;335;1370;1553;1811;98;70;493;737;753;848;786;347;1225;98;39;166;347;960;951;1262;605;929;98;5185;63;4;7;691;536;727;1728;485;301;171;63;655;2604;2753;3825;379;353;115;36;649;2442;2187;317;411;863;1033;1477;1984;2301;93;863;1077;324;699;19;173;2182;15;2968;4089;1206;62;0;0;20211031
AT1;AT13;AT130;91900;91907;1384;2990;2977;13;0;581;798;1405;206;22;718;780;1291;179;22;91;143;1895;839;22;117;253;824;790;984;22;41;339;461;314;510;434;200;669;22;7;87;221;641;500;702;358;452;22;2901;56;6;5;613;104;161;842;344;200;287;25;414;1400;1590;2141;189;208;62;20;370;1362;1178;197;253;469;616;820;1085;1347;88;469;575;159;352;5;93;1315;9;1568;2278;707;5;0;0;20211031
AT1;AT13;AT130;91900;91908;6699;13052;13044;8;8;3365;3704;4987;988;426;320;1759;9976;571;426;705;1498;9523;900;426;1498;2247;5694;2512;675;426;195;1673;2603;1338;1597;2292;516;2412;426;169;846;1597;3093;2493;2588;1079;761;426;12364;257;0;5;1888;1127;1911;3110;1161;2186;378;780;511;5960;7092;8932;584;1128;621;220;1567;6118;4609;928;1397;1724;4289;3659;3380;5677;625;1724;3158;587;1281;16;513;5683;34;6806;8586;4042;416;8;0;20211031
AT1;AT13;AT130;91900;91909;1990;4622;4617;5;2;871;1066;2038;645;450;390;1024;2524;234;450;102;271;2724;1075;450;172;364;1014;1257;1365;450;38;364;799;463;643;677;272;916;450;20;136;257;848;875;904;486;646;450;4132;40;0;0;1456;283;742;759;352;118;106;42;764;2189;2433;2753;445;377;183;81;783;2533;1531;229;329;659;776;1299;1888;2178;107;659;635;494;549;9;131;2120;13;2349;3067;1108;445;2;0;20211031
AT1;AT13;AT130;91900;91910;4210;9213;9175;38;2;1761;2504;4172;774;341;1927;1699;4884;362;341;221;577;6330;1744;341;327;1176;3066;2331;1972;341;178;960;1589;1049;1349;1366;512;1869;341;54;430;829;2031;1600;1970;972;986;341;8760;81;19;12;478;860;627;2507;1201;1096;718;399;1327;4240;4973;6705;513;588;208;95;1104;3908;3720;781;804;1325;2392;2557;2939;3883;278;1325;2265;477;985;10;290;3809;27;5077;6782;2127;302;2;0;20211031
AT1;AT13;AT130;92000;92001;3967;8399;8389;10;10;1750;2106;3986;547;11;12;747;7445;184;11;556;1728;5978;126;11;1498;2660;2905;1315;10;11;363;2176;1913;732;984;1234;104;882;11;318;1332;1549;2228;1157;1293;300;211;11;8244;144;0;0;452;2459;2710;532;227;165;915;625;314;4098;4301;4996;131;678;944;644;1006;4031;3010;446;912;1384;4395;1698;922;3599;769;1384;1473;329;845;6;559;3707;29;4098;6188;2200;1;10;0;20211031
AT1;AT13;AT130;92000;92002;7512;14722;14708;14;13;3788;3902;5796;1223;192;111;1293;12496;630;192;1420;2945;9749;416;192;3688;3436;5551;1709;146;192;751;3199;3364;942;1708;2340;250;1976;192;677;2061;2325;3345;2621;2248;887;366;192;13453;1077;0;0;5330;2440;1474;1338;1170;309;1168;102;1391;7514;7208;7666;505;1584;1848;892;2227;7300;5089;710;1623;1999;7207;3219;2297;6759;1254;1999;2576;539;1595;12;1098;6648;75;6889;9482;5049;178;13;0;20211031
AT1;AT13;AT130;92000;92003;6818;13521;13512;9;9;3340;3782;5254;1136;208;288;1784;10378;863;208;992;2386;9448;487;208;2476;3321;5406;1870;240;208;586;2991;2649;884;1700;2013;332;2158;208;466;1922;2061;3015;1938;2436;908;567;208;12211;1074;0;28;7288;378;1091;936;1269;1390;267;0;902;6798;6723;7385;824;1389;1454;664;1805;7085;4590;674;1172;1838;5585;2973;3125;6394;944;1838;2332;634;1379;8;864;6269;52;6328;8745;4569;198;9;0;20211031
AT1;AT13;AT130;92000;92004;3882;9184;9178;6;6;1751;2108;3656;1663;1085;21;984;6915;179;1085;434;1134;6379;152;1085;902;1789;3900;1470;38;1085;293;1850;1807;699;991;1163;192;1104;1085;205;1030;1455;1917;1497;1143;609;243;1085;7932;167;0;0;818;191;1146;2284;2445;599;1454;246;1;4543;4641;4909;296;786;982;674;1537;4767;3137;437;843;1204;4001;2561;1418;3969;635;1204;1605;908;863;5;479;4019;20;4661;5885;2214;1079;6;0;20211031
AT1;AT13;AT130;92000;92005;5411;10559;10548;11;11;2680;2894;4245;729;11;201;846;8892;609;11;970;1730;7545;303;11;2423;2602;4396;973;154;11;584;2300;2138;799;1364;1432;194;1737;11;574;1587;1657;2348;1685;1573;787;337;11;9535;991;3;19;6910;441;708;1564;442;162;281;20;31;5387;5172;5333;640;1282;1137;583;1584;5702;3441;481;935;1335;4584;2334;2306;5163;804;1335;1565;515;1177;17;752;5034;50;4706;6709;3839;0;11;0;20211031
AT1;AT13;AT130;92000;92006;4123;8778;8763;15;15;1879;2194;3865;825;65;18;660;7603;432;65;543;1204;6756;210;65;1173;2745;4098;669;28;65;302;2242;1982;687;1073;1031;176;1220;65;303;1601;1692;2095;1208;1099;530;185;65;8296;417;0;0;1273;460;1781;4264;179;385;246;94;96;4273;4505;4895;215;698;872;746;1352;4289;3097;561;831;1460;4564;1718;1036;3338;869;1460;1732;376;1003;9;582;3448;39;4700;6220;2493;50;15;0;20211031
AT1;AT13;AT130;92000;92007;6255;13267;13249;18;18;2820;3560;5480;1389;296;71;890;11600;410;296;614;2088;10054;215;296;1614;3900;5799;1590;68;296;506;3122;2706;1011;1768;1837;249;1772;296;463;1886;2270;3308;1873;2041;814;316;296;12597;374;0;0;1857;2440;1272;2580;1584;517;1301;635;1081;6410;6857;7584;331;1160;1438;924;1830;6302;4724;809;1432;1986;6691;2820;1770;5562;1093;1986;2682;607;1337;10;817;5614;55;6771;9291;3680;278;18;0;20211031
AT1;AT13;AT130;92000;92008;3205;5965;5963;2;2;1680;1758;2132;393;23;49;869;4708;316;23;517;1113;4148;164;23;1142;1277;2830;630;63;23;176;1178;1209;431;643;1295;126;884;23;162;685;885;1359;969;1236;409;237;23;5652;290;0;0;2033;224;2;1211;1208;432;35;0;820;2966;2999;2888;332;748;722;323;952;3068;2121;275;501;702;2575;1638;1050;2639;431;702;1143;472;578;7;419;2526;24;2989;3702;2241;20;2;0;20211031
AT1;AT13;AT130;92100;92101;685;1561;1531;30;3;241;450;788;79;31;832;303;354;41;31;39;132;1022;337;31;29;122;403;605;371;31;57;142;298;188;197;224;119;305;31;20;57;68;344;285;369;203;184;31;1480;35;4;11;306;76;107;94;77;96;280;54;471;734;827;1375;36;57;44;9;40;665;679;99;118;221;577;449;314;778;48;221;356;77;81;21;115;682;4;739;1251;307;0;3;0;20211031
AT1;AT13;AT130;92100;92102;4024;8833;8822;11;4;1524;2438;4313;554;88;1087;1268;6275;115;88;234;960;6592;959;88;332;888;3835;3061;629;88;59;1367;1953;1171;1269;1417;327;1182;88;23;260;1068;2494;1744;1865;814;477;88;8651;78;6;10;485;275;234;195;180;437;3821;140;3066;4267;4566;6634;207;658;498;120;716;4210;3464;299;860;1519;3578;2391;1345;4700;425;1519;1252;354;583;16;682;4365;28;3742;6947;1817;65;4;0;20211031
AT1;AT13;AT130;92100;92103;3319;7564;7555;9;2;1084;2256;3748;474;30;785;244;6437;68;30;60;665;5874;935;30;139;474;2928;3478;515;30;82;1152;1513;997;1052;1289;374;1075;30;45;199;746;1958;1606;1790;704;486;30;7518;13;3;0;4;55;84;94;58;2799;1800;30;2640;3640;3924;5925;145;493;319;118;564;3416;3143;271;734;1362;3126;2049;1027;3804;306;1362;1365;277;450;11;543;3505;17;3488;6229;1325;8;2;0;20211031
AT1;AT13;AT130;92100;92104;1888;4402;4392;10;2;606;1386;1887;521;10;1926;528;1859;79;10;122;142;3156;972;10;156;301;1585;1638;712;10;68;782;722;428;608;618;389;777;10;45;424;542;798;788;992;470;333;10;4329;48;13;2;6;312;173;1673;439;263;398;271;867;2108;2294;3381;92;278;175;46;430;1750;2009;301;342;714;1952;1148;588;1786;197;714;1205;184;316;7;249;1684;12;2450;3630;770;0;2;0;20211031
AT1;AT13;AT130;92100;92105;7680;18954;18922;32;25;2696;4686;8520;3027;445;1369;588;16266;286;445;405;750;15804;1550;445;560;1370;10955;4963;661;445;207;4532;3655;2192;2114;2263;1035;2511;445;160;1955;3971;4417;3007;2784;1313;902;445;18456;50;3;0;66;168;145;6992;8499;1650;275;355;804;8970;9984;12885;266;1150;1248;931;2474;8291;7249;1515;1899;3325;11008;3505;1116;6580;1592;3325;4829;812;1816;8;1152;6742;73;10979;14952;3572;405;25;0;20211031
AT1;AT13;AT130;92100;92106;1492;3267;3261;6;1;601;890;1556;219;53;383;714;2077;40;53;97;823;2102;192;53;166;327;1422;1109;190;53;81;782;875;217;435;504;52;268;53;23;152;399;908;693;558;343;138;53;3174;32;8;0;261;33;54;127;173;5;66;88;2460;1595;1672;1834;122;284;179;37;811;1647;1278;107;235;564;1121;837;745;1709;157;564;345;120;372;10;197;1620;10;1430;2488;773;5;1;0;20211031
AT1;AT13;AT130;92100;92107;3561;7821;7812;9;4;1512;1912;3722;671;255;609;819;6066;72;255;327;1624;5342;273;255;640;1447;3788;1412;279;255;123;1929;2191;522;852;1158;125;666;255;86;547;1373;2260;1302;1301;481;216;255;7483;80;2;1;440;119;538;496;565;128;563;66;4906;4004;3817;4918;172;805;638;242;1046;4154;2722;199;746;1496;3510;1781;1034;3872;650;1496;893;230;680;4;629;3799;30;3359;5714;1871;232;4;0;20211031
AT1;AT13;AT130;92100;92108;2260;4819;4811;8;6;914;1424;2185;290;47;610;237;3860;65;47;201;755;3711;105;47;312;1058;2493;878;31;47;95;1073;1242;311;799;648;122;482;47;62;336;842;1531;775;840;256;130;47;4751;12;9;0;71;6;28;94;1140;323;591;19;2547;2344;2475;3379;81;396;346;147;470;2475;1724;193;427;899;2269;1173;478;2397;318;899;754;152;299;4;376;2284;18;2137;3696;1117;0;6;0;20211031
AT1;AT13;AT130;92100;92109;3246;6955;6931;24;11;1290;2098;3067;489;24;1431;435;4894;171;24;297;511;5165;958;24;284;975;2048;2828;796;24;120;1111;1402;785;749;1245;308;1211;24;63;492;783;1528;1198;1611;683;573;24;6829;86;12;4;123;587;203;1828;581;3058;92;40;443;3284;3671;5154;158;544;318;145;636;2937;2728;465;825;1076;3444;1697;738;2794;477;1076;1811;214;583;6;425;2785;16;3723;5309;1635;0;11;0;20211031
AT1;AT13;AT130;92100;92110;3209;5545;5534;11;9;1950;1348;2020;218;11;339;95;4920;180;11;943;1465;2989;137;11;1968;1014;2059;420;73;11;304;1041;1582;320;458;1050;124;655;11;261;593;963;1174;1409;676;331;127;11;5406;109;8;11;179;626;2825;318;656;89;47;45;760;2949;2596;3631;94;485;442;199;694;2812;1615;254;864;743;3445;971;386;2273;664;743;1131;150;584;4;418;2451;16;2656;3282;2254;0;9;0;20211031
AT1;AT13;AT130;92100;92111;2237;4956;4947;9;3;966;1312;2061;614;312;304;710;3508;122;312;112;544;3607;381;312;245;588;2420;1129;262;312;58;714;955;557;634;848;190;688;312;47;316;600;1176;906;927;441;231;312;4601;31;4;8;299;85;290;196;212;514;2400;204;756;2373;2583;3395;120;463;294;73;611;2234;1764;355;603;697;2392;1257;610;2433;298;697;950;220;358;6;329;2353;16;2252;3454;1196;303;3;0;20211031
AT1;AT13;AT130;92100;92112;3511;9172;9163;9;9;1015;1908;5163;1077;19;1238;312;7473;130;19;125;598;7959;471;19;247;634;5491;2187;594;19;73;2569;2362;1104;893;1063;246;843;19;25;998;2114;2608;1437;1212;512;247;19;9088;27;11;27;244;468;56;701;4211;115;382;351;2644;4402;4770;6239;107;588;677;568;993;4586;3499;336;751;2092;4709;1650;721;3840;787;2092;1255;396;802;8;693;3804;35;4632;7873;1282;8;9;0;20211031
AT1;AT13;AT130;92100;92113;2593;5896;5886;10;1;921;1572;3084;318;56;1194;1281;3285;80;56;30;520;4444;846;56;81;463;2094;2402;800;56;25;790;1427;647;1015;880;263;793;56;5;148;406;1653;1315;1345;525;443;56;5784;51;1;4;255;123;78;212;336;265;399;359;3869;2872;3024;4690;213;381;175;69;368;2811;2380;174;531;1092;1973;1640;1191;3139;210;1092;817;272;366;3;412;2892;22;2567;4739;1122;34;1;0;20211031
AT1;AT13;AT130;92100;92114;2644;5224;5210;14;14;1333;1362;2107;408;15;303;164;4525;217;15;248;588;4157;216;15;527;1664;2573;287;158;15;91;994;1177;509;669;678;146;945;15;85;738;946;1379;660;930;347;124;15;4883;324;0;2;60;77;1604;1509;1693;120;40;16;105;2578;2646;3726;69;349;343;151;586;2543;1647;393;641;875;3118;916;315;1939;478;875;1230;148;554;9;360;1976;23;2856;3623;1587;0;14;0;20211031
AT1;AT13;AT130;92100;92115;2462;5249;5240;9;6;1027;1464;2442;310;21;328;218;4609;73;21;128;604;4128;368;21;181;883;2787;1198;179;21;94;1008;1187;514;693;717;167;848;21;30;504;728;1493;854;920;467;232;21;5188;36;0;4;108;93;184;2075;64;130;323;364;1908;2519;2730;3693;120;493;287;137;519;2412;1978;285;574;909;2331;1342;667;2418;315;909;1009;187;411;4;323;2344;17;2561;3979;1252;12;6;0;20211031
AT1;AT13;AT130;92100;92116;1566;3277;3261;16;2;563;1214;1365;133;16;1900;303;950;108;16;52;77;2362;770;16;69;113;1064;1272;743;16;43;229;379;435;391;656;342;786;16;38;92;167;572;535;955;414;488;16;3156;80;7;18;81;419;257;296;552;904;244;129;395;1562;1715;2795;100;181;40;13;148;1061;1613;282;321;281;1276;1133;587;1477;89;281;1106;132;192;4;188;1362;5;1718;2591;684;0;2;0;20211031
AT1;AT13;AT130;92100;92117;3597;6917;6903;14;12;1857;1848;2707;493;14;329;151;6217;206;14;504;1121;5169;109;14;1207;2594;2777;280;45;14;218;1501;1687;451;844;997;91;1114;14;216;1156;1224;1737;911;1179;370;110;14;6748;140;7;8;144;1894;2363;1841;66;97;160;33;319;3385;3532;4536;88;531;546;303;913;3408;2189;399;921;1123;4148;1255;391;2632;770;1123;1436;190;766;7;446;2854;28;3582;4639;2266;0;12;0;20211031
AT1;AT13;AT130;92100;92118;3755;7539;7522;17;9;1818;2008;3113;591;67;220;1046;5883;323;67;515;1080;5568;309;67;1228;1625;3278;1119;222;67;268;1475;1635;697;752;1240;252;1153;67;255;926;1181;1669;1318;1260;571;292;67;7218;246;0;8;1946;566;1184;1477;435;743;163;68;957;3834;3705;4643;205;807;631;287;966;3506;2777;361;895;1157;3702;1709;971;3300;557;1157;1549;222;754;8;572;3177;22;3760;5186;2294;50;9;0;20211031
AT1;AT13;AT130;92100;92119;2359;5103;5092;11;6;987;1378;2223;509;24;589;182;4237;71;24;179;807;3948;145;24;344;777;2738;1137;83;24;111;1319;1202;375;609;761;105;597;24;61;400;888;1482;813;876;357;202;24;5045;27;3;4;280;173;58;366;115;1486;22;46;2557;2530;2573;3304;118;465;501;105;610;2515;1898;209;481;881;2464;1198;560;2562;312;881;778;189;381;5;440;2373;20;2265;3872;1219;6;6;0;20211031
AT1;AT13;AT130;92100;92120;1139;2427;2427;0;0;486;614;1164;163;5;23;227;2126;46;5;85;560;1748;29;5;213;350;1320;509;30;5;60;618;659;205;278;361;14;227;5;60;160;338;766;463;368;205;62;5;2396;26;0;0;634;10;25;172;0;1;431;0;1154;1229;1198;1423;50;333;299;72;250;1168;925;77;257;453;1175;538;261;1297;139;453;291;60;187;1;235;1180;9;1002;1794;628;5;0;0;20211031
AT1;AT13;AT130;92100;92121;3608;6888;6884;4;4;1910;1706;2885;383;4;61;544;5990;289;4;485;1517;4734;148;4;1582;1671;2947;625;59;4;244;1704;1521;419;763;1082;114;1037;4;262;933;1301;1422;1288;1039;461;178;4;6588;269;0;27;1466;2008;974;1078;316;120;49;0;877;3594;3294;3899;146;838;808;215;982;3327;2306;356;899;1037;3786;1404;661;2955;673;1037;1312;191;720;13;560;2938;36;3341;4403;2481;0;4;0;20211031
AT1;AT13;AT130;92100;92122;4845;9652;9643;9;5;2273;2858;3709;807;112;332;1235;7475;498;112;441;1506;7265;328;112;909;1974;4354;2053;250;112;221;1812;2139;791;1105;1641;261;1570;112;199;758;1457;2303;1699;1876;719;529;112;9335;186;14;5;1269;189;1410;1670;1691;1794;83;193;1353;4674;4978;5817;325;1054;773;254;1429;4487;3588;568;1009;1347;4324;2499;1482;4362;614;1347;2037;373;919;12;645;4176;37;4782;6668;2876;103;5;0;20211031
