Hauptwohnsitzbevoelkerung nach Wohnungen in den 250 Zaehlbezirken in Wien - Registerzaehlung 2023 | Population with main resisidence by housing in 250 sub-districts in Vienna - Census 2023
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;WHG_WSA_TOTAL;WHG_POP_TOTAL;HAR_1;HAR_2;WHG_NOC_0;WHG_NOC_1;WHG_NOC_2;WHG_NOC_3;WHG_NOC_4;WHG_RECHTSVERH_0;WHG_RECHTSVERH_1;WHG_RECHTSVERH_2;WHG_RECHTSVERH_3;WHG_RECHTSVERH_4;WHG_NOR_0;WHG_NOR_1;WHG_NOR_2;WHG_NOR_3;WHG_NOR_4;WHG_NTZFL_0;WHG_NTZFL_1;WHG_NTZFL_2;WHG_NTZFL_3;WHG_NTZFL_4;WHG_NTZFL_5;WHG_DRM_0;WHG_DRM_1;WHG_DRM_2;WHG_DRM_3;WHG_DRM_4;WHG_DRM_5;WHG_DRM_6;WHG_DRM_7;WHG_DRM_8;WHG_DFS_0;WHG_DFS_1;WHG_DFS_2;WHG_DFS_3;WHG_DFS_4;WHG_DFS_5;WHG_DFS_6;WHG_DFS_7;WHG_DFS_8;WHG_AUSST_0;WHG_AUSST_1;WHG_AUSST_2;WHG_AUSST_3;WHG_AUSST_4;OBJ_BAUP_0;OBJ_BAUP_1;OBJ_BAUP_2;OBJ_BAUP_3;OBJ_BAUP_4;OBJ_BAUP_5;OBJ_BAUP_6;OBJ_BAUP_7;OBJ_BAUP_8;OBJ_BAUP_9;OBJ_BAUP_10;DEM_GESCHL_1;DEM_GESCHL_2;DEM_GEBSTAAT_1;DEM_GEBSTAAT_2;DEM_GEBSTAAT_3;DEM_GEBSTAAT_4;DEM_GEBSTAAT_5;DEM_GEBSTAAT_6;DEM_FAMST_1;DEM_FAMST_2;DEM_FAMST_3;DEM_FAMST_4;EDU_HAB_NAT_0;EDU_HAB_NAT_1;EDU_HAB_NAT_2;EDU_HAB_NAT_3;EDU_HAB_NAT_4;ERW_STATUS_1;ERW_STATUS_2;ERW_STATUS_3;ERW_STATUS_4;ERW_STATUS_5;ERW_STATUS_6;AST_OENACE_1;AST_OENACE_2;AST_OENACE_3;AST_OENACE_4;AST_OENACE_5;HST_1;HST_2;HST_3;HST_4;REF_DATE
AT1;AT13;AT130;92200;92204;1942;4430;4415;15;1;664;1292;2187;286;26;2286;837;1227;54;26;67;209;3252;876;26;104;199;1393;1929;779;26;47;563;686;587;683;678;344;816;26;34;135;325;1071;834;1063;525;417;26;4303;87;9;5;8;8;163;144;226;289;493;1465;438;284;912;2206;2224;3496;98;277;136;46;377;1796;2059;232;343;713;633;1159;1289;636;2194;137;713;938;168;280;27;349;1935;10;2109;3588;830;11;1;20231031
AT1;AT13;AT130;92200;92205;7478;17105;17099;6;2;2906;4566;8554;1077;746;2122;1852;12290;95;746;423;3231;11980;725;746;847;2386;8623;3837;666;746;213;3846;4532;1269;2312;2336;478;1373;746;70;891;2518;5211;3060;2935;1154;520;746;16312;45;2;0;2;14;228;53;136;197;505;2627;341;237;12765;8302;8803;10728;620;1794;883;297;2783;8913;6340;417;1435;3284;2581;3111;4736;3393;9124;744;3284;1738;913;1302;28;1172;8532;58;7315;13067;3748;288;2;20231031
AT1;AT13;AT130;92200;92206;5200;12655;12646;9;8;1692;3244;6287;1424;25;1466;542;10441;181;25;201;773;10626;1030;25;385;851;6883;3991;520;25;200;2873;2436;1590;1445;1705;827;1554;25;128;1074;2219;3307;1953;2382;833;734;25;12510;116;2;2;1;25;475;875;183;5134;2730;425;834;315;1658;6077;6578;8963;211;777;704;392;1608;5907;4983;594;1171;2340;3367;3150;2743;1055;5421;848;2340;2427;532;1087;13;892;5211;56;6483;10432;2199;16;8;20231031
AT1;AT13;AT130;92200;92207;2166;4900;4892;8;1;699;1546;2312;342;21;1309;1597;1878;95;21;34;150;3498;1197;21;22;300;1542;2151;864;21;31;460;755;739;754;723;387;1030;21;0;187;310;1027;1046;1096;756;457;21;4760;110;0;9;0;17;243;151;362;545;320;1836;165;566;695;2353;2547;3684;127;348;160;30;551;1935;2291;227;447;710;692;1127;1550;821;2440;113;710;1052;179;406;2;331;2197;14;2356;3950;939;10;1;20231031
AT1;AT13;AT130;92200;92208;10370;24259;24214;45;7;3901;6240;11901;2210;409;1117;2235;20211;287;409;480;3698;18556;1116;409;1036;3370;13071;5734;639;409;461;5867;5997;2305;2749;3734;584;2153;409;195;1770;4169;7530;3382;4672;1167;965;409;23787;47;4;12;0;170;162;249;849;7962;3468;493;349;1093;9464;11722;12537;14328;545;2221;1905;800;4460;11955;9308;849;2147;4440;5831;5066;5754;3168;11683;1502;4440;3475;926;2233;15;1655;11251;98;11240;19011;5110;131;7;20231031
AT1;AT13;AT130;92200;92209;6727;15233;15225;8;7;2703;3794;7149;1580;258;914;1294;12527;240;258;421;1395;12307;852;258;688;2010;9109;2537;631;258;282;3493;3037;1716;1678;2234;460;2075;258;138;1636;2570;3957;2362;2476;1279;557;258;14898;67;0;10;0;208;102;320;3670;4493;1969;1928;166;391;1986;7206;8027;9652;341;1197;832;549;2662;7204;5850;725;1454;2631;3737;3296;3671;1898;6481;986;2631;2943;692;1500;14;952;6300;72;7895;11598;3378;250;7;20231031
AT1;AT13;AT130;92200;92210;4797;10343;10340;3;1;2092;2692;4715;843;441;432;1168;7669;633;441;163;1642;6937;1160;441;668;1326;4904;2564;440;441;68;1630;2226;1049;1335;1844;256;1494;441;57;492;1092;3054;1947;1991;875;394;441;9878;21;0;3;0;8;161;483;524;760;208;1219;2225;1610;3145;4946;5397;6257;434;964;594;186;1908;5281;3797;392;873;1581;1657;1751;2877;2477;5319;457;1581;1431;568;987;6;622;5045;61;4609;7306;2640;396;1;20231031
AT1;AT13;AT130;92200;92211;6488;12059;12052;7;3;3274;3734;4531;517;66;339;1446;9815;393;66;663;1819;8908;603;66;1695;3056;5229;1727;286;66;358;1600;2522;1133;1453;2191;364;2372;66;315;926;1572;2963;2077;2634;996;510;66;11803;185;0;5;1;1170;2374;1278;1349;1504;844;1653;443;164;1279;5767;6292;7509;417;1184;707;191;2051;5524;4497;731;1307;1498;2439;2458;3170;2494;5332;681;1498;2729;446;1373;13;623;5265;45;6113;7995;4002;59;3;20231031
AT1;AT13;AT130;92200;92212;1820;4012;4000;12;1;704;1130;1849;328;12;906;261;2753;80;12;89;425;3065;421;12;231;346;1457;1529;437;12;48;652;866;516;437;727;176;578;12;24;171;501;1064;681;948;277;334;12;3954;41;3;2;4;457;129;84;109;1519;95;257;73;206;1079;1922;2090;2408;142;313;204;168;777;1737;1697;210;368;523;806;788;1104;791;1802;202;523;801;190;494;0;229;1738;19;2026;3106;905;0;1;20231031
AT1;AT13;AT130;92200;92213;3728;7441;7438;3;3;1748;2060;3184;446;3;22;1142;6107;167;3;216;1108;5926;188;3;653;1401;4218;1105;61;3;104;1422;1740;703;979;1193;144;1153;3;91;669;1156;1991;1391;1214;641;285;3;7387;40;0;11;0;285;665;172;2858;1046;412;224;355;393;1031;3525;3916;4506;184;665;530;173;1383;3525;2696;409;811;1057;1784;1707;1816;1077;3256;499;1057;1518;290;821;4;417;3254;30;3736;5260;2178;0;3;20231031
AT1;AT13;AT130;92200;92214;2346;4917;4914;3;2;880;1634;2273;128;15;102;163;4583;54;15;56;293;4166;387;15;99;759;2895;1035;114;15;43;529;877;666;648;860;389;890;15;20;334;715;1298;939;892;488;216;15;4772;109;21;0;0;11;2383;680;674;49;313;46;92;661;8;2341;2576;4113;104;253;139;53;255;2116;1939;331;531;704;829;1428;1387;569;2315;219;704;1200;164;315;9;324;2184;11;2389;3741;1164;10;2;20231031
AT1;AT13;AT130;92200;92215;4154;8895;8886;9;6;1812;2202;4274;601;9;432;286;7947;221;9;316;536;7616;418;9;522;1193;6113;730;328;9;112;1890;2040;986;877;1309;167;1505;9;89;787;1689;2364;1399;1275;1019;264;9;8758;126;2;0;0;191;490;387;6039;626;398;271;46;175;272;4168;4727;5816;173;653;610;370;1273;4034;3294;639;928;1511;2507;2075;2032;770;3586;660;1511;1984;306;848;7;559;3558;43;4728;6639;2250;0;6;20231031
AT1;AT13;AT130;92200;92216;1101;2496;2487;9;3;435;614;1255;189;104;94;40;2222;36;104;19;381;1932;60;104;85;453;1342;446;66;104;25;505;624;269;286;388;22;273;104;6;161;425;769;384;408;172;67;104;2369;21;0;2;0;17;24;53;507;275;71;201;19;131;1198;1252;1244;1707;45;194;163;80;307;1221;928;115;232;454;620;695;509;218;1175;135;454;420;76;236;2;191;1107;6;1190;1843;555;95;3;20231031
AT1;AT13;AT130;92200;92217;1152;2724;2710;14;0;439;788;1123;374;319;1646;264;468;27;319;125;356;1680;244;319;330;136;774;816;349;319;76;369;538;245;311;360;137;369;319;14;147;232;512;484;568;230;218;319;2301;80;9;15;11;28;230;229;113;61;77;81;143;327;1424;1315;1409;1827;128;189;75;46;459;1329;1080;138;177;322;261;451;1007;683;1174;51;322;535;366;276;0;120;1092;9;1503;1845;574;305;0;20231031
AT1;AT13;AT130;92200;92218;3729;7559;7554;5;4;1646;2170;3476;263;7;135;675;6665;77;7;184;1093;6106;169;7;427;1292;3965;1729;139;7;113;1249;1888;807;1000;1198;238;1059;7;56;452;998;2166;1214;1727;606;333;7;7487;61;0;4;0;16;10;111;2107;35;1200;662;162;927;2329;3593;3966;5605;168;536;379;152;719;3786;2694;285;794;1265;1376;1718;1898;1302;3882;387;1265;1274;261;490;5;556;3659;20;3319;5564;1991;0;4;20231031
AT1;AT13;AT130;92200;92219;3492;7060;7047;13;3;1628;1928;3038;463;35;155;920;5677;273;35;366;1325;5095;239;35;982;1612;3285;975;171;35;206;1591;1609;547;859;1054;200;959;35;160;839;1083;1887;1155;1179;475;247;35;6848;174;0;3;6;1441;378;504;1877;315;316;220;2;634;1367;3528;3532;4165;211;781;586;196;1121;3591;2424;298;747;1115;1849;1534;1577;985;3457;512;1115;1065;234;677;7;548;3280;35;3190;4862;2173;22;3;20231031
AT1;AT13;AT130;92200;92220;1655;3886;3877;9;2;619;966;1828;471;36;155;329;3290;76;36;108;428;2815;499;36;183;354;2054;1077;182;36;85;752;1001;411;446;531;141;483;36;58;247;788;1021;680;538;366;152;36;3840;6;3;1;1;146;60;45;1896;35;411;30;54;231;977;1900;1986;2528;113;280;184;148;633;1931;1429;169;357;677;995;901;877;436;1708;263;677;618;197;423;3;245;1688;14;1936;3079;778;27;2;20231031
AT1;AT13;AT130;92200;92221;1618;3566;3555;11;1;655;944;1787;179;57;805;488;2192;24;57;115;705;2303;386;57;244;401;1341;1102;421;57;80;596;1027;329;459;550;102;366;57;17;165;327;1057;697;717;303;226;57;3472;31;6;0;5;2;145;139;174;102;97;101;24;1309;1468;1727;1839;2397;161;297;154;37;520;1903;1284;112;267;667;487;604;943;865;1964;114;667;422;136;263;6;247;1806;9;1498;2706;853;6;1;20231031
AT1;AT13;AT130;92200;92222;2865;6426;6419;7;0;1101;1974;2607;744;478;91;149;5639;69;478;162;652;4773;361;478;150;681;3200;1807;110;478;83;898;1052;753;789;1183;388;802;478;17;277;714;1552;1275;1330;505;278;478;5889;55;4;0;0;124;959;1223;242;218;94;2442;12;6;1106;2907;3519;4713;123;708;264;88;530;2747;2467;446;766;744;1197;1653;1952;880;3184;266;744;1519;245;468;4;417;3004;21;2980;4579;1376;471;0;20231031
AT1;AT13;AT130;92200;92223;3303;7131;7122;9;1;1303;1916;3552;359;19;707;2001;4316;88;19;124;1092;5234;662;19;311;913;2890;2412;586;19;99;1080;1744;881;964;1108;328;908;19;58;269;775;2052;1384;1528;649;397;19;7046;54;8;4;1;370;129;353;171;74;574;1863;128;293;3175;3447;3684;4982;228;582;341;88;910;3560;2752;220;599;1260;1071;1343;2022;1435;3718;280;1260;1000;260;613;7;507;3424;25;3168;5479;1641;10;1;20231031
AT1;AT13;AT130;92200;92224;2575;5767;5766;1;1;894;1842;2598;432;123;488;1115;4003;38;123;39;325;4626;654;123;66;336;2338;2448;456;123;52;706;972;769;825;970;441;909;123;15;146;479;1467;1146;1419;545;427;123;5566;57;15;6;0;12;291;86;98;375;704;2750;43;572;836;2779;2988;4531;131;431;187;50;437;2517;2414;253;583;823;872;1300;1779;993;2881;191;823;1215;234;423;9;386;2650;17;2705;4529;1115;122;1;20231031
AT1;AT13;AT130;92200;92225;979;2282;2281;1;0;305;648;1251;78;6;1153;430;663;30;6;22;80;1676;498;6;41;131;459;1016;629;6;11;184;474;383;293;331;175;425;6;6;45;104;514;476;624;292;215;6;2226;44;1;5;0;3;130;105;104;224;167;307;138;377;727;1090;1192;1937;68;95;41;6;135;937;1043;139;163;389;266;379;671;577;1085;42;389;501;107;158;0;128;993;6;1155;1888;389;5;0;20231031
AT1;AT13;AT130;92200;92226;1984;4631;4597;34;3;615;1370;2407;236;36;2540;1391;598;66;36;59;191;3314;1031;36;100;165;814;2321;1195;36;55;431;794;619;740;666;433;857;36;38;100;217;860;1013;1224;638;505;36;4423;141;12;19;5;10;203;344;281;275;360;870;255;440;1588;2258;2373;3680;187;265;93;8;398;1910;2131;258;332;746;593;920;1271;1101;2209;103;746;1024;200;349;4;295;1990;18;2324;3790;838;0;3;20231031
AT1;AT13;AT130;92200;92227;4164;9970;9952;18;2;1247;2660;5503;558;47;2820;2133;4887;83;47;160;831;7552;1380;47;258;649;2999;4603;1414;47;149;1325;2193;1562;1480;1371;677;1166;47;70;304;840;2798;2216;2163;940;592;47;9849;70;4;0;6;43;180;219;304;453;864;2134;506;1086;4175;4833;5137;7491;304;679;321;129;1046;4612;4229;328;801;1911;1421;2103;2823;1712;5043;353;1911;1493;457;713;9;741;4574;34;4612;8347;1616;5;2;20231031
AT1;AT13;AT130;92200;92228;2277;5305;5287;18;0;797;1324;2831;353;79;930;1240;2992;64;79;96;543;3997;590;79;152;527;1785;2103;659;79;86;663;1214;778;867;726;250;642;79;31;177;483;1541;1165;1095;420;314;79;5188;30;5;3;6;43;222;220;157;226;298;912;438;863;1920;2602;2703;3955;155;342;207;79;567;2647;2013;162;483;1005;806;1158;1518;818;2805;180;1005;698;226;391;15;405;2534;19;2332;4281;963;61;0;20231031
AT1;AT13;AT130;92200;92229;1623;3904;3885;19;0;487;1130;1932;355;19;1961;1139;717;68;19;24;115;2695;1051;19;37;122;817;1871;1038;19;51;379;618;628;524;550;411;724;19;33;129;238;858;726;956;558;387;19;3783;90;4;8;12;44;271;162;322;441;535;899;200;236;782;1891;2013;2832;106;230;154;63;519;1504;1838;229;333;608;664;886;1166;580;1790;111;608;898;158;339;14;250;1625;7;2008;3266;638;0;0;20231031
AT1;AT13;AT130;92200;92230;7;17;17;0;0;2;4;11;0;0;10;0;6;1;0;0;1;9;7;0;1;0;3;4;9;0;0;0;0;8;3;1;2;3;0;0;0;0;3;8;1;4;1;0;17;0;0;0;0;2;0;1;0;0;0;0;14;0;0;12;5;10;0;1;3;0;3;8;9;0;0;0;7;5;4;1;13;0;0;1;1;2;0;1;12;0;4;9;8;0;0;20231031
AT1;AT13;AT130;92200;92231;1561;3889;3889;0;0;634;866;1854;535;463;131;348;2943;4;463;85;841;2500;0;463;410;477;1592;876;71;463;64;890;1104;237;454;494;14;169;463;28;186;430;1253;650;673;145;61;463;3426;0;0;0;0;0;15;2;21;11;16;0;5;9;3810;1883;2006;2273;134;392;222;97;771;2273;1253;111;252;750;601;625;1146;767;2083;198;750;310;298;250;5;262;1979;12;1631;2673;783;433;0;20231031
AT1;AT13;AT130;92200;92232;2730;5000;4997;3;1;1434;1428;1945;192;3;49;1525;3379;44;3;229;1053;3577;138;3;317;786;2675;1098;121;3;50;654;1238;536;599;1093;122;705;3;18;140;440;1420;892;1323;446;318;3;4993;4;0;0;0;193;123;2;322;3;11;3259;7;20;1060;2410;2590;2378;247;562;330;58;1425;2542;1916;128;414;539;632;677;1628;1524;2469;149;539;629;391;823;1;248;2347;14;2390;3216;1783;0;1;20231031
AT1;AT13;AT130;92300;92301;1447;3153;3140;13;2;602;752;1598;199;20;212;886;1932;103;20;129;342;2469;193;20;177;443;1303;1047;163;20;101;664;671;338;367;477;83;432;20;57;161;382;952;551;573;294;163;20;3076;49;0;8;0;400;40;297;523;72;361;169;107;419;765;1605;1548;2072;76;302;259;77;367;1517;1231;110;295;547;673;646;880;407;1592;193;547;473;114;234;10;286;1455;13;1389;2344;800;7;2;20231031
AT1;AT13;AT130;92300;92302;2723;6121;6072;49;5;1128;1532;2798;658;198;775;1412;3567;169;198;188;905;4322;508;198;401;808;2694;1538;482;198;128;1236;1435;549;721;893;202;759;198;67;451;757;1741;1022;1092;475;318;198;5719;178;3;23;10;739;270;658;411;657;614;378;353;355;1676;3193;2928;3824;140;698;679;136;644;2846;2494;230;551;985;1357;1274;1585;920;3141;305;985;972;228;490;2;614;2773;25;2707;4494;1477;145;5;20231031
AT1;AT13;AT130;92300;92303;1756;3811;3798;13;0;703;1172;1595;341;73;2096;205;1307;130;73;120;255;2460;903;73;188;505;1019;1146;880;73;92;404;597;408;633;516;291;797;73;78;200;331;762;632;928;412;395;73;3636;67;34;1;6;17;338;884;970;347;334;244;151;145;375;1893;1918;2900;98;211;223;61;318;1519;1671;289;332;502;683;858;1131;637;1647;144;502;1071;142;305;6;252;1501;24;2028;2815;936;60;0;20231031
AT1;AT13;AT130;92300;92304;6338;14455;14445;10;6;2476;3298;7725;950;221;484;2362;11280;108;221;307;1999;11186;742;221;493;2822;8055;2653;211;221;173;3540;3693;1292;1887;1893;222;1534;221;99;1148;2676;4680;2330;2200;806;295;221;14187;43;0;4;2;438;60;139;2882;133;108;1781;1719;82;7111;6881;7574;9493;237;1267;1424;568;1466;7341;5368;535;1211;2972;3032;2786;3452;2213;7559;736;2972;1727;525;936;9;1148;7024;47;6227;11201;3040;208;6;20231031
AT1;AT13;AT130;92300;92305;4367;9783;9747;36;5;1676;2638;4661;803;56;873;1404;7273;177;56;130;820;7941;836;56;253;1081;5162;2654;577;56;117;1878;1873;1250;1134;1549;386;1540;56;61;753;1425;2480;1756;1773;941;538;56;9542;138;0;47;0;303;185;378;1486;3591;953;714;595;459;1119;4765;5018;6657;224;804;718;366;1014;4343;4009;499;932;1518;2245;2110;2692;1218;4535;547;1518;2055;390;738;6;700;4278;39;4760;7582;2177;19;5;20231031
AT1;AT13;AT130;92300;92306;808;1671;1656;15;0;340;512;729;90;15;266;291;1060;39;15;35;262;1223;136;15;113;260;767;396;120;15;25;263;436;138;269;236;32;257;15;21;67;195;510;351;282;146;84;15;1625;30;1;0;0;86;62;140;187;52;32;212;27;40;833;794;877;1215;45;138;133;20;120;801;641;71;158;271;250;335;475;340;926;68;271;253;48;105;0;110;876;3;682;1254;417;0;0;20231031
AT1;AT13;AT130;92300;92307;5384;11991;11952;39;6;2211;2930;5920;924;225;793;2278;8474;221;225;346;1498;9059;863;225;916;1857;5318;3152;523;225;170;2356;2860;1273;1498;1820;335;1454;225;145;979;1817;3268;2217;2098;801;441;225;11495;242;0;29;5;2011;339;1040;1448;846;1065;742;519;334;3642;5847;6144;7898;332;1122;1040;347;1252;5747;4538;520;1186;2142;2671;2448;3006;1724;5801;699;2142;1965;493;891;6;910;5469;47;5559;8984;2815;186;6;20231031
AT1;AT13;AT130;92300;92308;4992;11677;11664;13;2;1806;2840;6101;928;406;835;1523;8835;78;406;115;2034;8649;473;406;164;2242;6181;2245;439;406;87;2689;3470;849;1600;1442;189;945;406;49;657;2055;3857;1927;1750;667;309;406;11211;56;3;1;1;137;304;136;1463;228;497;298;649;353;7611;5545;6132;7753;325;1140;1021;406;1032;5918;4362;504;893;2391;2197;2249;2973;1867;6162;612;2391;1466;341;705;8;987;5694;36;4952;8984;2298;393;2;20231031
AT1;AT13;AT130;92300;92309;3350;7625;7609;16;3;1362;2110;3192;958;550;1999;1373;3542;161;550;185;532;5186;1172;550;323;985;2945;1739;1083;550;102;947;1403;716;1078;1060;422;1347;550;107;431;799;1686;1148;1600;746;558;550;6935;120;18;2;3;122;290;810;2495;1482;922;214;94;289;904;3582;4043;5449;277;679;408;134;678;3170;3134;571;750;1058;1504;1480;2072;1511;3292;370;1058;2054;284;567;8;425;3168;26;3998;5460;1628;534;3;20231031
AT1;AT13;AT130;92300;92310;2526;5400;5399;1;1;1086;1516;2378;419;64;342;634;4235;125;64;86;336;4431;483;64;161;817;3041;944;373;64;26;960;968;590;709;853;230;1000;64;29;462;865;1278;874;1001;538;289;64;5305;31;0;0;0;229;105;126;2001;1987;685;70;17;8;172;2571;2829;3853;126;411;300;110;600;2341;2153;373;533;923;1280;1216;1220;761;2106;328;923;1405;179;459;5;316;2055;13;3011;4090;1305;4;1;20231031
AT1;AT13;AT130;92300;92311;4257;8755;8748;7;6;1929;2516;3654;650;331;227;1872;6060;265;331;409;1048;6500;467;331;656;1324;3916;2140;388;331;82;1398;1860;903;1143;1441;273;1324;331;40;575;870;2414;1546;1736;745;498;331;8302;89;1;32;0;591;223;750;1052;1498;1016;628;102;1464;1431;4166;4589;6026;323;782;533;181;910;4102;3146;562;945;1293;1610;1762;2354;1736;4151;414;1293;1888;355;654;4;541;3938;30;4242;6074;2353;322;6;20231031
AT1;AT13;AT130;92300;92312;2688;5887;5873;14;2;1101;1672;2517;595;121;864;1063;3652;187;121;139;432;4429;766;121;408;648;2397;1649;664;121;40;994;1095;599;721;888;356;1073;121;40;527;713;1366;1018;1079;574;449;121;5652;92;10;12;0;455;205;1448;588;662;1492;349;55;83;550;2842;3045;4206;193;399;313;117;659;2671;2245;360;611;921;1260;1034;1542;1130;2514;308;921;1352;219;573;7;340;2416;16;3108;4392;1393;100;2;20231031
AT1;AT13;AT130;92300;92313;2032;4157;4145;12;0;879;1284;1714;280;29;1612;559;1776;181;29;73;188;2670;1197;29;99;484;1326;1005;1214;29;29;360;531;455;569;739;292;1153;29;27;187;254;779;803;900;629;549;29;4065;49;4;10;4;261;280;600;1589;502;399;153;119;68;182;1967;2190;3418;164;209;100;18;248;1682;1824;310;341;531;531;652;1274;1169;1780;116;531;1223;190;317;4;199;1670;17;2267;3119;1021;17;0;20231031
AT1;AT13;AT130;92300;92314;2380;5053;5025;28;1;1010;1406;2307;329;95;1212;1169;2365;212;95;134;357;3516;951;95;253;585;1599;1505;1016;95;62;550;829;584;817;713;341;1062;95;65;255;445;1020;905;1103;589;576;95;4879;72;7;0;1;604;251;860;869;528;573;531;114;326;396;2391;2662;3931;236;319;151;47;369;2180;2053;333;487;770;708;630;1455;1490;2307;184;770;1185;223;384;18;224;2206;24;2581;3769;1216;67;1;20231031
AT1;AT13;AT130;92300;92315;1114;2315;2312;3;1;470;688;1076;80;8;1052;441;706;108;8;76;133;1286;812;8;104;171;534;572;926;8;22;155;329;242;406;363;180;610;8;4;36;113;355;472;581;338;408;8;2278;29;0;0;1;153;127;230;676;341;198;130;72;168;219;1104;1211;1867;117;134;52;15;130;927;973;168;247;312;247;272;698;786;1008;56;312;630;136;173;5;101;952;4;1253;1753;556;5;1;20231031
AT1;AT13;AT130;92300;92316;1608;3635;3623;12;1;632;920;1803;279;96;658;673;2106;102;96;38;316;2712;473;96;57;373;1170;1458;481;96;45;556;760;384;534;550;155;555;96;0;145;314;914;730;835;338;263;96;3465;72;0;2;0;308;116;197;489;440;120;220;43;163;1539;1711;1924;2723;128;343;117;39;285;1634;1418;229;354;683;523;628;1046;755;1691;112;683;745;152;252;4;221;1557;15;1838;2753;798;83;1;20231031
AT1;AT13;AT130;92300;92317;125;317;313;4;0;33;100;165;19;12;188;85;23;9;12;3;6;207;89;12;8;6;50;122;119;12;11;28;38;46;51;37;29;65;12;0;28;9;44;69;70;49;36;12;293;10;0;2;0;2;25;33;37;31;24;43;17;15;90;167;150;204;8;28;28;17;32;121;157;23;16;38;60;76;95;48;160;10;38;66;18;25;0;38;131;1;147;256;53;8;0;20231031
AT1;AT13;AT130;92300;92318;2624;5710;5689;21;5;968;1816;2566;355;29;596;510;4475;100;29;151;320;4587;623;29;232;543;2960;1629;317;29;55;845;1095;664;679;1041;392;910;29;39;290;795;1421;1086;1178;529;343;29;5657;18;5;1;4;2;130;194;570;68;3198;958;14;26;546;2786;2924;4259;99;403;309;190;450;2327;2549;302;532;845;1183;1518;1560;604;2488;326;845;1469;175;407;4;395;2362;15;2934;4517;1180;8;5;20231031
AT1;AT13;AT130;92300;92319;4872;9239;9236;3;3;2247;3204;3466;319;3;116;46;9007;67;3;336;557;7897;446;3;257;1018;4181;3597;183;3;56;817;1659;1052;1375;1981;564;1732;3;53;306;831;1985;1639;2638;1024;760;3;9189;47;0;0;0;132;96;558;1544;3496;2490;0;0;837;86;4238;5001;7128;201;677;380;174;679;3505;3908;716;1110;1075;1544;2207;2966;1447;3936;352;1075;2980;315;581;5;491;3733;32;4978;6633;2603;0;3;20231031
