objekt_id,hofname,adresse,bezirk,bild_titel,zuordnungssicherheit,entfernung_m,quellseite_url,vorschaubild_url,fotograf,lizenz,lizenz_url,aufnahmedatum,begruendung
18553,HANS-STEGER-GASSE 13,Hans-Steger-Gasse 13,22,File:Wien-wiener-linien-sl-25-1101703.jpg,0.60,41.9,https://commons.wikimedia.org/wiki/File:Wien-wiener-linien-sl-25-1101703.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Wien-wiener-linien-sl-25-1101703.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Kurt Rasmussen,Attribution,,2018-07-26 15:53:51,Straße & Hausnummer 'hans-steger-gasse 13' im Bildtext (+0.35) | Sehr gute Geodistanz (42m <= 90m) (+0.25)
18558,JAHNGASSE 34,Jahngasse 34,5,"File:Jahngasse 32-34, Vienna.jpg",0.75,19.3,"https://commons.wikimedia.org/wiki/File:Jahngasse_32-34,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/b/bc/Jahngasse_32-34%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-08-02 16:31:51,Straße & Hausnummer 'jahngasse 34' im Bildtext (+0.35) | Hervorragende Geodistanz (19m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18489,KUEHNPLATZ 1-4,Kühnplatz 1-4,4,"File:Space Invader, Schleifmühlgasse 18, 1040 Wien.jpg",0.65,55.3,"https://commons.wikimedia.org/wiki/File:Space_Invader,_Schleifm%C3%BChlgasse_18,_1040_Wien.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e2/Space_Invader%2C_Schleifm%C3%BChlgasse_18%2C_1040_Wien.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Skunk,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2019-05-13 15:34:18,Straße & Hausnummer 'kühnplatz 1' im Bildtext (+0.35) | Sehr gute Geodistanz (55m <= 90m) (+0.25) | Bezirksbezug (4. Bezirk) im Bildtext (+0.05)
18501,SCHNIRCHGASSE 1-5,Schlachthausgasse 3,3,File:Schlachthausgasse 2-6 - shops 1.jpg,0.65,32.5,https://commons.wikimedia.org/wiki/File:Schlachthausgasse_2-6_-_shops_1.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Schlachthausgasse_2-6_-_shops_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-03-12 15:54:32,Straße & Hausnummer 'schlachthausgasse 3' im Bildtext (+0.35) | Hervorragende Geodistanz (32m <= 40m) (+0.30)
18505,Hedorferhof,Enkplatz 1,11,File:U3.20 Enkplatz AG Enkplatz b.jpg,0.65,34.9,https://commons.wikimedia.org/wiki/File:U3.20_Enkplatz_AG_Enkplatz_b.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/U3.20_Enkplatz_AG_Enkplatz_b.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2022-02-27 12:00:17,Straße & Hausnummer 'enkplatz 1' im Bildtext (+0.35) | Hervorragende Geodistanz (35m <= 40m) (+0.30)
18510,Wilhelm-Weber Hof,Rinnböckstraße 35-43,11,File:Relief Bauhandwerker Rinnböckstraße 35-43.jpg,0.65,61.8,https://commons.wikimedia.org/wiki/File:Relief_Bauhandwerker_Rinnb%C3%B6ckstra%C3%9Fe_35-43.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Relief_Bauhandwerker_Rinnb%C3%B6ckstra%C3%9Fe_35-43.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,DerHHO,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2011-07-05,Straße & Hausnummer 'rinnböckstraße 35' im Bildtext (+0.35) | Sehr gute Geodistanz (62m <= 90m) (+0.25) | Bezirksbezug (11. Bezirk) im Bildtext (+0.05)
18517,VERSORGUNGSHEIMSTR. 19,Versorgungsheimstraße 19,13,"File:Versorgungsheimstraße 19, Vienna.jpg",0.70,47.4,"https://commons.wikimedia.org/wiki/File:Versorgungsheimstra%C3%9Fe_19,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c2/Versorgungsheimstra%C3%9Fe_19%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-11-16 16:08:43,Straße & Hausnummer 'versorgungsheimstraße 19' im Bildtext (+0.35) | Sehr gute Geodistanz (47m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18528,VORGARTENSTRASSE 194,Vorgartenstraße 194,2,File:Vorgartenstraße 194 - inscription.jpg,0.75,23.3,https://commons.wikimedia.org/wiki/File:Vorgartenstra%C3%9Fe_194_-_inscription.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Vorgartenstra%C3%9Fe_194_-_inscription.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-04-24 15:36:51,Straße & Hausnummer 'vorgartenstraße 194' im Bildtext (+0.35) | Hervorragende Geodistanz (23m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18533,RATSCHKYGASSE 41-43,Ratschkygasse 41-43,12,File:Ratschkygasse41.jpg,0.70,66.4,https://commons.wikimedia.org/wiki/File:Ratschkygasse41.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Ratschkygasse41.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Clemens Mosch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-06-06 10:25:35,Straße & Hausnummer 'ratschkygasse 41' im Bildtext (+0.35) | Sehr gute Geodistanz (66m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18535,VOLLBADGASSE 3-5,Vollbadgasse 5,17,File:Vollbadgasse 5 - Widmungstafel.jpg,0.70,57.4,https://commons.wikimedia.org/wiki/File:Vollbadgasse_5_-_Widmungstafel.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Vollbadgasse_5_-_Widmungstafel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2019-08-11 09:46:24,Straße & Hausnummer 'vollbadgasse 5' im Bildtext (+0.35) | Sehr gute Geodistanz (57m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17891,AUSSTELLUNGSSTRASSE 67,Ausstellungsstraße 67,2,"File:Ausstellungsstraße 67, Leopoldstadt (01).jpg",0.75,16.2,"https://commons.wikimedia.org/wiki/File:Ausstellungsstra%C3%9Fe_67,_Leopoldstadt_(01).jpg",https://upload.wikimedia.org/wikipedia/commons/1/11/Ausstellungsstra%C3%9Fe_67%2C_Leopoldstadt_%2801%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-04-24 15:45:56,Straße & Hausnummer 'ausstellungsstraße 67' im Bildtext (+0.35) | Hervorragende Geodistanz (16m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17892,SCHOEPFLEUTHNERGASSE 8-16,Schöpfleuthnergasse 8-16,21,File:Wien-wvb-sl-315-m-922727.jpg,0.60,50.8,https://commons.wikimedia.org/wiki/File:Wien-wvb-sl-315-m-922727.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Wien-wvb-sl-315-m-922727.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Kurt Rasmussen,Attribution,,2016-07-12 18:11:22,Straße & Hausnummer 'schöpfleuthnergasse 8' im Bildtext (+0.35) | Sehr gute Geodistanz (51m <= 90m) (+0.25)
17828,PULVERTURMGASSE 4,Pulverturmgasse 4,9,"File:2017-05-06 AT Wien 09 Alsergrund, Nussdorfer Straße @ Pulverturmgasse, A 1+k5 3940 Tramwaytag (51244149463).jpg",0.60,55.2,"https://commons.wikimedia.org/wiki/File:2017-05-06_AT_Wien_09_Alsergrund,_Nussdorfer_Stra%C3%9Fe_@_Pulverturmgasse,_A_1%2Bk5_3940_Tramwaytag_(51244149463).jpg",https://upload.wikimedia.org/wikipedia/commons/0/0d/2017-05-06_AT_Wien_09_Alsergrund%2C_Nussdorfer_Stra%C3%9Fe_%40_Pulverturmgasse%2C_A_1%2Bk5_3940_Tramwaytag_%2851244149463%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Paul Korecky,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2017-05-06 11:00,Straße & Hausnummer 'pulverturmgasse 4' im Bildtext (+0.35) | Sehr gute Geodistanz (55m <= 90m) (+0.25)
17834,OBERE AUGARTENSTR. 44,Obere Augartenstraße 44,2,File:Wien 02 Obere Augartenstraße 44 a.jpg,0.70,53.5,https://commons.wikimedia.org/wiki/File:Wien_02_Obere_Augartenstra%C3%9Fe_44_a.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6e/Wien_02_Obere_Augartenstra%C3%9Fe_44_a.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2021-12-21 11:23:57,Straße & Hausnummer 'obere augartenstraße 44' im Bildtext (+0.35) | Sehr gute Geodistanz (54m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17847,MARTINSTRASSE 85,Martinstraße 85,18,File:Wien Martinstraße 85.jpg,0.70,43.2,https://commons.wikimedia.org/wiki/File:Wien_Martinstra%C3%9Fe_85.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/Wien_Martinstra%C3%9Fe_85.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hadi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2017-12-31,Straße & Hausnummer 'martinstraße 85' im Bildtext (+0.35) | Sehr gute Geodistanz (43m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17861,ROSSAUER LAENDE 21,Pramergasse 30,9,File:Wien 09 Rossauer Lände 021.jpg,0.60,67.8,https://commons.wikimedia.org/wiki/File:Wien_09_Rossauer_L%C3%A4nde_021.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/Wien_09_Rossauer_L%C3%A4nde_021.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2020-05-07 10:48:46,Straße & Hausnummer 'pramergasse 30' im Bildtext (+0.35) | Sehr gute Geodistanz (68m <= 90m) (+0.25)
17870,BRUNNER STRASSE 21,Brunner Straße 21,23,"File:Brunner Straße 21, Wien 3.jpg",0.70,58.3,"https://commons.wikimedia.org/wiki/File:Brunner_Stra%C3%9Fe_21,_Wien_3.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4d/Brunner_Stra%C3%9Fe_21%2C_Wien_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-11-01 16:04:36,Straße & Hausnummer 'brunner straße 21' im Bildtext (+0.35) | Sehr gute Geodistanz (58m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18090,Pablo-Neruda-Hof,Gersthofer Straße 125-129,18,File:Wien 18 Gersthofer Straße 125.jpg,0.60,46.0,https://commons.wikimedia.org/wiki/File:Wien_18_Gersthofer_Stra%C3%9Fe_125.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/Wien_18_Gersthofer_Stra%C3%9Fe_125.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2020-04-23 11:07:47,Straße & Hausnummer 'gersthofer straße 125' im Bildtext (+0.35) | Sehr gute Geodistanz (46m <= 90m) (+0.25)
18000,PARACELSUSGASSE 4,Paracelsusgasse 4,3,File:Wien 03 Weißgerberlände 054 a.jpg,0.60,54.9,https://commons.wikimedia.org/wiki/File:Wien_03_Wei%C3%9Fgerberl%C3%A4nde_054_a.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Wien_03_Wei%C3%9Fgerberl%C3%A4nde_054_a.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2014-06-09,Straße & Hausnummer 'paracelsusgasse 4' im Bildtext (+0.35) | Sehr gute Geodistanz (55m <= 90m) (+0.25)
18098,MARCHFELDSTRASSE 16-18,Marchfeldstraße 16-18,20,"File:2019-02-16 AT Wien 20 Brigittenau, Marchfeldstraße @ Friedrich-Engels-Platz, A 6 Linie 33 (51523469737).jpg",0.60,48.1,"https://commons.wikimedia.org/wiki/File:2019-02-16_AT_Wien_20_Brigittenau,_Marchfeldstra%C3%9Fe_@_Friedrich-Engels-Platz,_A_6_Linie_33_(51523469737).jpg",https://upload.wikimedia.org/wikipedia/commons/9/98/2019-02-16_AT_Wien_20_Brigittenau%2C_Marchfeldstra%C3%9Fe_%40_Friedrich-Engels-Platz%2C_A_6_Linie_33_%2851523469737%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Paul Korecky,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2019-02-16 14:48,Straße & Hausnummer 'marchfeldstraße 16' im Bildtext (+0.35) | Sehr gute Geodistanz (48m <= 90m) (+0.25)
18171,GRUENDORFGASSE 1-3,Gründorfgasse 1-3,14,File:Wien 14 Meiselstraße 075 a.jpg,0.60,73.0,https://commons.wikimedia.org/wiki/File:Wien_14_Meiselstra%C3%9Fe_075_a.jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Wien_14_Meiselstra%C3%9Fe_075_a.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2014-05-31,Straße & Hausnummer 'gründorfgasse 1' im Bildtext (+0.35) | Sehr gute Geodistanz (73m <= 90m) (+0.25)
17923,Eberthof,Hütteldorfer Straße 16-22,15,File:Ebert-Hof 03.JPG,0.60,74.5,https://commons.wikimedia.org/wiki/File:Ebert-Hof_03.JPG,https://upload.wikimedia.org/wikipedia/commons/2/23/Ebert-Hof_03.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Architects: Karl Hauschka (1896–1981), Viktor Mittag (1896–1962) Photographer: Wolfgang Glock",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2011-04-08,Straße & Hausnummer 'hütteldorfer straße 16' im Bildtext (+0.35) | Sehr gute Geodistanz (74m <= 90m) (+0.25)
18028,Dr. Franz-Koch-Hof,Mitterhofergasse 2,21,"File:Floridsdorf (Wien) - Gemeindebau, Dr. Franz-Koch-Hof.JPG",0.65,243.2,"https://commons.wikimedia.org/wiki/File:Floridsdorf_(Wien)_-_Gemeindebau,_Dr._Franz-Koch-Hof.JPG",https://upload.wikimedia.org/wikipedia/commons/2/2c/Floridsdorf_%28Wien%29_-_Gemeindebau%2C_Dr._Franz-Koch-Hof.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,C.Stadler/Bwag,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-06-23,Exakter Hofname 'Dr. Franz-Koch-Hof' im Bildtext (+0.50) | Moderate Geodistanz (243m <= 250m) (+0.05) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18114,WIENERBERGSTRASSE 14-14A,Wienerbergstraße 14,12,File:Wienerbergstraße 14 (03).jpg,0.75,28.0,https://commons.wikimedia.org/wiki/File:Wienerbergstra%C3%9Fe_14_(03).jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Wienerbergstra%C3%9Fe_14_%2803%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2014-04-02 16:47:56,Straße & Hausnummer 'wienerbergstraße 14' im Bildtext (+0.35) | Hervorragende Geodistanz (28m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18186,ABSBERGGASSE 5,Absberggasse 5,10,File:Wien-wiener-linien-sl-6-1049864.jpg,0.65,30.6,https://commons.wikimedia.org/wiki/File:Wien-wiener-linien-sl-6-1049864.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Wien-wiener-linien-sl-6-1049864.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Kurt Rasmussen,Attribution,,2017-10-19 17:11:40,Straße & Hausnummer 'absberggasse 5' im Bildtext (+0.35) | Hervorragende Geodistanz (31m <= 40m) (+0.30)
18030,KLAEHRGASSE 4,Klährgasse 4,12,"File:Klährgasse 10, Vienna 04.jpg",0.60,62.7,"https://commons.wikimedia.org/wiki/File:Kl%C3%A4hrgasse_10,_Vienna_04.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e8/Kl%C3%A4hrgasse_10%2C_Vienna_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2021-06-05 13:21:53,Straße & Hausnummer 'klährgasse 4' im Bildtext (+0.35) | Sehr gute Geodistanz (63m <= 90m) (+0.25)
18120,MAGDALENENSTRASSE 13,Magdalenenstraße 13,6,File:Wien06 Magdalenenstraße013 2018-05-19 GuentherZ GD Dassanowsky 1398.jpg,0.60,54.1,https://commons.wikimedia.org/wiki/File:Wien06_Magdalenenstra%C3%9Fe013_2018-05-19_GuentherZ_GD_Dassanowsky_1398.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Wien06_Magdalenenstra%C3%9Fe013_2018-05-19_GuentherZ_GD_Dassanowsky_1398.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2018-05-19 09:51:15,Straße & Hausnummer 'magdalenenstraße 13' im Bildtext (+0.35) | Sehr gute Geodistanz (54m <= 90m) (+0.25)
18038,SIEBENBRUNNENGASSE 76-78,Siebenbrunnengasse 76-80,5,"File:Statue of Richard of Chichester at Siebenbrunnengasse 78-76, Margareten.jpg",0.70,44.0,"https://commons.wikimedia.org/wiki/File:Statue_of_Richard_of_Chichester_at_Siebenbrunnengasse_78-76,_Margareten.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8b/Statue_of_Richard_of_Chichester_at_Siebenbrunnengasse_78-76%2C_Margareten.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-03-12 16:24:20,Straße & Hausnummer 'siebenbrunnengasse 76' im Bildtext (+0.35) | Sehr gute Geodistanz (44m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18040,LAURENZGASSE 16-18,Laurenzgasse 14-18,5,File:Laurenzgasse 14-18.jpg,0.65,20.5,https://commons.wikimedia.org/wiki/File:Laurenzgasse_14-18.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5c/Laurenzgasse_14-18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,styko,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2015-03-27 16:57:49,Straße & Hausnummer 'laurenzgasse 14' im Bildtext (+0.35) | Hervorragende Geodistanz (20m <= 40m) (+0.30)
18122,GUMPENDORFER STRASSE 86,Gumpendorfer Straße 86,6,File:Gumpendorfer Straße 86.jpg,0.75,8.8,https://commons.wikimedia.org/wiki/File:Gumpendorfer_Stra%C3%9Fe_86.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/Gumpendorfer_Stra%C3%9Fe_86.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2014-06-09 23:28:36,Straße & Hausnummer 'gumpendorfer straße 86' im Bildtext (+0.35) | Hervorragende Geodistanz (9m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18043,DR.-NEUMANN-GASSE 8-10,Dr.-Neumann-Gasse 8-10,23,File:Lastenstraße 38-46.jpg,0.65,38.1,https://commons.wikimedia.org/wiki/File:Lastenstra%C3%9Fe_38-46.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Lastenstra%C3%9Fe_38-46.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Linie29,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2019-06-08 11:05:30,Straße & Hausnummer 'dr.-neumann-gasse 8' im Bildtext (+0.35) | Hervorragende Geodistanz (38m <= 40m) (+0.30)
18044,Schnitzlerhof,Döblinger Hauptstraße 1,19,File:Ibis Styles Wien City 01.jpg,0.65,29.0,https://commons.wikimedia.org/wiki/File:Ibis_Styles_Wien_City_01.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Ibis_Styles_Wien_City_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2025-05-31 16:42:13,Straße & Hausnummer 'döblinger hauptstraße 1' im Bildtext (+0.35) | Hervorragende Geodistanz (29m <= 40m) (+0.30)
18045,WALCHERSTRASSE 10-16,Walcherstraße 10-16,2,File:Glasmosaikwandbild Spielende Kinder von Rudolf Korunka 02.jpg,0.65,21.6,https://commons.wikimedia.org/wiki/File:Glasmosaikwandbild_Spielende_Kinder_von_Rudolf_Korunka_02.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Glasmosaikwandbild_Spielende_Kinder_von_Rudolf_Korunka_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-08-18 18:42:55,Straße & Hausnummer 'walcherstraße 10' im Bildtext (+0.35) | Hervorragende Geodistanz (22m <= 40m) (+0.30)
18189,LEONHARDGASSE 2-10,Leonhardgasse 2-10,3,"File:Pestkapelle Leonhardgasse 2, Vienna.jpg",0.60,50.1,"https://commons.wikimedia.org/wiki/File:Pestkapelle_Leonhardgasse_2,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/3/32/Pestkapelle_Leonhardgasse_2%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Peter at Vienna,CC BY-SA 3.0 at,https://creativecommons.org/licenses/by-sa/3.0/at/deed.en,2013-05-26 16:49:32,Straße & Hausnummer 'leonhardgasse 2' im Bildtext (+0.35) | Sehr gute Geodistanz (50m <= 90m) (+0.25)
18190,FASANGASSE 35-37,Fasangasse 35-37,3,File:Bücherei Fasanviertel.jpg,0.75,15.7,https://commons.wikimedia.org/wiki/File:B%C3%BCcherei_Fasanviertel.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/B%C3%BCcherei_Fasanviertel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2022-06-23 12:49:30,Straße & Hausnummer 'fasangasse 35' im Bildtext (+0.35) | Hervorragende Geodistanz (16m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18051,VEITINGERGASSE 95 - 97,Veitingergasse 95-97,13,File:Veitingergasse 95-97 - Widmungstafel.jpg,0.75,13.1,https://commons.wikimedia.org/wiki/File:Veitingergasse_95-97_-_Widmungstafel.jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Veitingergasse_95-97_-_Widmungstafel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-11-17 16:10:45,Straße & Hausnummer 'veitingergasse 95' im Bildtext (+0.35) | Hervorragende Geodistanz (13m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18053,Grassingerhof,Brunhildengasse 3,15,File:Hagengasse 23.jpg,0.65,33.9,https://commons.wikimedia.org/wiki/File:Hagengasse_23.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/Hagengasse_23.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Architects : Josef Berger (1898–1989), Martin Ziegler (1896–?) Photographer : Wolfgang Glock",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2011-05-07,Straße & Hausnummer 'brunhildengasse 3' im Bildtext (+0.35) | Hervorragende Geodistanz (34m <= 40m) (+0.30)
18047,MENDELSSOHNGASSE 2,Mendelssohngasse 2,22,File:Mendelssohngasse2.jpg,0.75,2.8,https://commons.wikimedia.org/wiki/File:Mendelssohngasse2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Mendelssohngasse2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Clemens Mosch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-06-03 16:51:47,Straße & Hausnummer 'mendelssohngasse 2' im Bildtext (+0.35) | Hervorragende Geodistanz (3m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18048,RADINGERSTRASSE 21,Radingerstraße 21,2,File:Wien 02 Haus Radingerstraße 21 e.jpg,0.65,23.9,https://commons.wikimedia.org/wiki/File:Wien_02_Haus_Radingerstra%C3%9Fe_21_e.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Wien_02_Haus_Radingerstra%C3%9Fe_21_e.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2022-01-14 11:18:50,Straße & Hausnummer 'radingerstraße 21' im Bildtext (+0.35) | Hervorragende Geodistanz (24m <= 40m) (+0.30)
18056,GALILEIGASSE 4,Galileigasse 4,9,File:Galileigasse 004.jpg,0.65,32.2,https://commons.wikimedia.org/wiki/File:Galileigasse_004.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Galileigasse_004.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hausa~commonswiki,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2024-07-09 19:28:57,Straße & Hausnummer 'galileigasse 4' im Bildtext (+0.35) | Hervorragende Geodistanz (32m <= 40m) (+0.30)
